               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 105,            0.032577,           0.0047205,            0.023565,             0.88093,              0.2982,             0.36651,             0.27502,            0.024128,           0.0037629,            0.025376,            0.004852,            0.004852,            0.004852
                 106,            0.032513,           0.0047846,            0.022959,             0.86519,             0.30474,             0.36852,             0.27701,            0.024049,           0.0037496,            0.025279,           0.0048025,           0.0048025,           0.0048025
                 107,            0.032369,           0.0047863,            0.023566,              0.8586,             0.30901,             0.37134,             0.28003,            0.023886,           0.0037374,            0.025208,            0.004753,            0.004753,            0.004753
                 108,            0.032447,           0.0046997,            0.023164,              0.8721,             0.30725,             0.37175,             0.28007,              0.0239,           0.0037343,            0.025131,           0.0047035,           0.0047035,           0.0047035
                 109,            0.031713,           0.0046811,            0.022912,              0.8718,             0.30863,              0.3745,             0.28206,            0.023876,           0.0037214,            0.024963,            0.004654,            0.004654,            0.004654
                 110,            0.032331,           0.0046583,            0.022993,             0.86961,             0.30822,             0.37644,             0.28367,            0.023908,           0.0037147,            0.024855,           0.0046045,           0.0046045,           0.0046045
                 111,            0.032569,           0.0047187,            0.022161,             0.86502,             0.30933,             0.37753,             0.28496,            0.023935,           0.0037001,            0.024643,            0.004555,            0.004555,            0.004555
                 112,            0.032129,           0.0047174,            0.022695,              0.8595,             0.30583,             0.37818,             0.28572,            0.023841,           0.0036845,            0.024495,           0.0045055,           0.0045055,           0.0045055
                 113,            0.031979,           0.0046095,            0.022228,             0.85258,             0.31081,             0.38053,              0.2861,            0.023706,           0.0036852,            0.024382,            0.004456,            0.004456,            0.004456
                 114,            0.031872,           0.0046331,            0.021931,             0.85049,             0.31174,             0.37846,             0.28485,            0.023711,           0.0036832,            0.024305,           0.0044065,           0.0044065,           0.0044065
                 115,            0.031907,           0.0046578,            0.022126,             0.85672,             0.31185,             0.37841,             0.28477,            0.023669,           0.0036804,            0.024167,            0.004357,            0.004357,            0.004357
                 116,            0.031632,           0.0045527,            0.021713,             0.86248,             0.31192,             0.37827,             0.28468,            0.023712,           0.0036833,            0.024038,           0.0043075,           0.0043075,           0.0043075
                 117,            0.032874,           0.0046925,            0.021632,             0.86651,             0.30871,             0.37761,             0.28437,            0.023766,            0.003681,            0.023962,            0.004258,            0.004258,            0.004258
                 118,            0.031931,           0.0045824,            0.021083,             0.86277,             0.30781,             0.37971,              0.2865,            0.023724,           0.0036742,            0.023973,           0.0042085,           0.0042085,           0.0042085
                 119,            0.031296,           0.0045567,            0.020393,             0.85422,             0.30715,             0.38269,             0.28892,            0.023705,           0.0036706,            0.023902,            0.004159,            0.004159,            0.004159
                 120,            0.031074,           0.0046885,            0.020857,             0.85057,             0.31355,             0.38633,             0.29165,            0.023661,           0.0036647,            0.023777,           0.0041095,           0.0041095,           0.0041095
                 121,             0.03068,           0.0045714,            0.021186,             0.85857,             0.31316,             0.39007,             0.29464,            0.023646,           0.0036554,            0.023635,             0.00406,             0.00406,             0.00406
                 122,             0.03053,            0.004606,            0.021004,             0.85093,             0.32528,             0.39187,              0.2959,            0.023527,           0.0036482,            0.023618,           0.0040105,           0.0040105,           0.0040105
                 123,            0.030967,           0.0045409,            0.020548,              0.8491,             0.32698,             0.39889,             0.30209,            0.023559,           0.0036417,            0.023502,            0.003961,            0.003961,            0.003961
                 124,            0.031155,           0.0045869,            0.019897,             0.84282,             0.32766,             0.40114,             0.30436,             0.02345,           0.0036415,            0.023431,           0.0039115,           0.0039115,           0.0039115
                 125,            0.030889,            0.004595,            0.020578,             0.84482,             0.32543,             0.40525,             0.30774,            0.023414,           0.0036367,            0.023315,            0.003862,            0.003862,            0.003862
                 126,             0.03078,           0.0045314,            0.020008,             0.85364,             0.32614,             0.40495,             0.30762,            0.023332,           0.0036359,            0.023195,           0.0038125,           0.0038125,           0.0038125
                 127,            0.030853,           0.0045596,            0.019465,             0.85143,             0.33542,             0.40499,             0.30765,            0.023263,            0.003632,            0.023071,            0.003763,            0.003763,            0.003763
                 128,            0.031332,           0.0045201,            0.020247,             0.84741,             0.33208,             0.40646,             0.30856,            0.023276,           0.0036308,            0.022988,           0.0037135,           0.0037135,           0.0037135
                 129,            0.029956,           0.0046618,             0.02071,             0.84568,             0.33434,             0.40573,             0.30775,            0.023257,           0.0036296,            0.022914,            0.003664,            0.003664,            0.003664
                 130,            0.030223,           0.0044472,            0.018278,             0.84543,             0.33442,             0.40607,             0.30861,             0.02322,           0.0036261,             0.02289,           0.0036145,           0.0036145,           0.0036145
                 131,            0.030124,           0.0044455,            0.018448,             0.84998,             0.32736,              0.4055,             0.30697,            0.023203,           0.0036232,            0.022827,            0.003565,            0.003565,            0.003565
                 132,            0.030239,           0.0044117,            0.019484,             0.84282,             0.33871,             0.40614,             0.30768,            0.023193,           0.0036215,            0.022778,           0.0035155,           0.0035155,           0.0035155
                 133,            0.030044,           0.0043703,             0.01872,             0.84554,             0.33828,             0.40793,             0.30881,            0.023222,           0.0036203,             0.02273,            0.003466,            0.003466,            0.003466
                 134,            0.030399,           0.0044004,            0.018979,             0.82428,             0.34256,             0.40941,             0.31055,            0.023184,           0.0036185,            0.022691,           0.0034165,           0.0034165,           0.0034165
